6.404866576194763184e-01
5.917928218841552734e-01
6.377772092819213867e-01
5.269867181777954102e-01
5.969361662864685059e-01
4.920593500137329102e-01
6.077985167503356934e-01
5.257683396339416504e-01
6.395468115806579590e-01
5.965242385864257812e-01
6.414307355880737305e-01
5.276521444320678711e-01
5.959602594375610352e-01
4.958740472793579102e-01
6.148477792739868164e-01
5.160862207412719727e-01
6.404866576194763184e-01
5.917928218841552734e-01
6.377772092819213867e-01
5.269867181777954102e-01
5.969361662864685059e-01
4.920593500137329102e-01
6.077985167503356934e-01
5.257683396339416504e-01
6.395468115806579590e-01
5.965242385864257812e-01
6.414307355880737305e-01
5.276521444320678711e-01
5.959602594375610352e-01
4.958740472793579102e-01
6.148477792739868164e-01
5.160862207412719727e-01
6.406162381172180176e-01
5.946311950683593750e-01
6.403235197067260742e-01
5.245362520217895508e-01
5.999065041542053223e-01
4.878117144107818604e-01
6.110250949859619141e-01
5.232759118080139160e-01
6.402032375335693359e-01
5.998851656913757324e-01
6.444492340087890625e-01
5.259861946105957031e-01
5.983526110649108887e-01
4.923713803291320801e-01
6.174492239952087402e-01
5.131382942199707031e-01
6.751624941825866699e-01,5.869893431663513184e-01,6.435353159904479980e-01,5.709743499755859375e-01,4.185966253280639648e-01,5.385962724685668945e-01,6.363230943679809570e-01,5.032961964607238770e-01
6.936774253845214844e-01,5.649679303169250488e-01,6.584672331809997559e-01,5.974494814872741699e-01,4.158284664154052734e-01,5.617025494575500488e-01,6.202478408813476562e-01,5.378947854042053223e-01
6.980305910110473633e-01,5.495626330375671387e-01,6.590651273727416992e-01,6.064632534980773926e-01,4.265096783638000488e-01,5.703741312026977539e-01,6.008169054985046387e-01,5.570992827415466309e-01
6.964841485023498535e-01,5.376671552658081055e-01,6.516923904418945312e-01,6.094485521316528320e-01,4.406571090221405029e-01,5.754708051681518555e-01,5.842196345329284668e-01,5.638283491134643555e-01
6.937230825424194336e-01,5.324488878250122070e-01,6.415201425552368164e-01,6.104464530944824219e-01,4.603170454502105713e-01,5.832714438438415527e-01,5.709507465362548828e-01,5.599151849746704102e-01
6.907130479812622070e-01,5.277523994445800781e-01,6.328429579734802246e-01,6.158394813537597656e-01,4.797733128070831299e-01,5.917922854423522949e-01,5.663174390792846680e-01,5.571249723434448242e-01
6.877720355987548828e-01,5.250107645988464355e-01,6.258884072303771973e-01,6.213583350181579590e-01,4.934019148349761963e-01,5.968900322914123535e-01,5.655372738838195801e-01,5.561606884002685547e-01
6.852642297744750977e-01,5.229212045669555664e-01,6.201452612876892090e-01,6.256446838378906250e-01,5.041675567626953125e-01,6.010162234306335449e-01,5.651945471763610840e-01,5.552768707275390625e-01
6.831301450729370117e-01,5.212384462356567383e-01,6.153418421745300293e-01,6.291212439537048340e-01,5.128348469734191895e-01,6.044578552246093750e-01,5.651428103446960449e-01,5.545434951782226562e-01
6.812868714332580566e-01,5.198074579238891602e-01,6.112354993820190430e-01,6.320618987083435059e-01,5.200127363204956055e-01,6.074150204658508301e-01,5.652805566787719727e-01,5.539606213569641113e-01
6.806997656822204590e-01,5.196933150291442871e-01,6.089814305305480957e-01,6.339843273162841797e-01,5.257956981658935547e-01,6.097728013992309570e-01,5.660742521286010742e-01,5.527048110961914062e-01
6.810680627822875977e-01,5.205578207969665527e-01,6.081290841102600098e-01,6.351669430732727051e-01,5.305809378623962402e-01,6.116915345191955566e-01,5.673500299453735352e-01,5.509431958198547363e-01
6.813923716545104980e-01,5.212889313697814941e-01,6.073397994041442871e-01,6.362971067428588867e-01,5.349085330963134766e-01,6.134760975837707520e-01,5.685834288597106934e-01,5.493972301483154297e-01
6.816900372505187988e-01,5.219153761863708496e-01,6.066023707389831543e-01,6.373961567878723145e-01,5.389124751091003418e-01,6.151633262634277344e-01,5.697777867317199707e-01,5.480149388313293457e-01
6.819722652435302734e-01,5.224583745002746582e-01,6.059061288833618164e-01,6.384776234626770020e-01,5.426862835884094238e-01,6.167799830436706543e-01,5.709357261657714844e-01,5.467591285705566406e-01
6.822467446327209473e-01,5.229341983795166016e-01,6.052419543266296387e-01,6.395505070686340332e-01,5.462965965270996094e-01,6.183456182479858398e-01,5.720589160919189453e-01,5.456033349037170410e-01
6.825187802314758301e-01,5.233553647994995117e-01,6.046010255813598633e-01,6.406208872795104980e-01,5.497919321060180664e-01,6.198745965957641602e-01,5.731486082077026367e-01,5.445286035537719727e-01
6.827923655509948730e-01,5.237312316894531250e-01,6.039749979972839355e-01,6.416929960250854492e-01,5.532084703445434570e-01,6.213780045509338379e-01,5.742053985595703125e-01,5.435218811035156250e-01
6.830703616142272949e-01,5.240689516067504883e-01,6.033552885055541992e-01,6.427696347236633301e-01,5.565745234489440918e-01,6.228635311126708984e-01,5.752289295196533203e-01,5.425747632980346680e-01
6.833552718162536621e-01,5.243736505508422852e-01,6.027329564094543457e-01,6.438524127006530762e-01,5.599128603935241699e-01,6.243361234664916992e-01,5.762174129486083984e-01,5.416830778121948242e-01
6.836487650871276855e-01,5.246487855911254883e-01,6.020976901054382324e-01,6.449408531188964844e-01,5.632427334785461426e-01,6.257963180541992188e-01,5.771663188934326172e-01,5.408464074134826660e-01
6.839511990547180176e-01,5.248954892158508301e-01,6.014367938041687012e-01,6.460312604904174805e-01,5.665815472602844238e-01,6.272379755973815918e-01,5.780663490295410156e-01,5.400686264038085938e-01
6.842608451843261719e-01,5.251131653785705566e-01,6.007342934608459473e-01,6.471131443977355957e-01,5.699456930160522461e-01,6.286435723304748535e-01,5.788995623588562012e-01,5.393580198287963867e-01
6.845704317092895508e-01,5.252982974052429199e-01,5.999681949615478516e-01,6.481642723083496094e-01,5.733518600463867188e-01,6.299750208854675293e-01,5.796332359313964844e-01,5.387277007102966309e-01
6.848630905151367188e-01,5.254447460174560547e-01,5.991069674491882324e-01,6.491398215293884277e-01,5.768181681632995605e-01,6.311593055725097656e-01,5.802093744277954102e-01,5.381952524185180664e-01
6.851015686988830566e-01,5.255431532859802246e-01,5.981032252311706543e-01,6.499550938606262207e-01,5.803667306900024414e-01,6.320628523826599121e-01,5.805267691612243652e-01,5.377798676490783691e-01
6.852087378501892090e-01,5.255826711654663086e-01,5.968815088272094727e-01,6.504522562026977539e-01,5.840271711349487305e-01,6.324484348297119141e-01,5.804109573364257812e-01,5.374940037727355957e-01
6.850298047065734863e-01,5.255546569824218750e-01,5.953166484832763672e-01,6.503412723541259766e-01,5.878418087959289551e-01,6.319023966789245605e-01,5.795617103576660156e-01,5.373243093490600586e-01
6.842601895332336426e-01,5.254595279693603516e-01,5.931958556175231934e-01,6.490949392318725586e-01,5.918693542480468750e-01,6.297100186347961426e-01,5.774553418159484863e-01,5.371937155723571777e-01
6.822923421859741211e-01,5.252659916877746582e-01,5.906809568405151367e-01,6.460067033767700195e-01,5.957049131393432617e-01,6.249976158142089844e-01,5.736803412437438965e-01,5.366281270980834961e-01
6.779741048812866211e-01,5.247688889503479004e-01,5.891035199165344238e-01,6.403048038482666016e-01,5.976896882057189941e-01,6.169537901878356934e-01,5.683581233024597168e-01,5.343022346496582031e-01
6.700941920280456543e-01,5.230590701103210449e-01,5.876315236091613770e-01,6.296010613441467285e-01,5.980608463287353516e-01,6.020347476005554199e-01,5.568994879722595215e-01,5.311576724052429199e-01
6.488091349601745605e-01,5.180099010467529297e-01,5.911039710044860840e-01,6.091038584709167480e-01,5.888404846191406250e-01,5.766893029212951660e-01,5.342904329299926758e-01,5.291450023651123047e-01
4.930932521820068359e+00
5.731702804565429688e+00
5.065470218658447266e+00
4.474221229553222656e+00
4.585159301757812500e+00
5.562292098999023438e+00
3.486269712448120117e+00
5.723238945007324219e+00
6.432130813598632812e+00
3.484394311904907227e+00
5.477018952369689941e-01,5.289499163627624512e-01,5.008496046066284180e-01,5.172019004821777344e-01,3.528333008289337158e-01,3.812737464904785156e-01,3.755238950252532959e-01,5.336047410964965820e-01
5.668960213661193848e-01,4.937795698642730713e-01,5.034337043762207031e-01,4.867866933345794678e-01,3.863708376884460449e-01,4.045808315277099609e-01,4.024248123168945312e-01,5.388696789741516113e-01
5.727239847183227539e-01,4.730393886566162109e-01,5.147197246551513672e-01,4.653527736663818359e-01,4.280789196491241455e-01,4.375276863574981689e-01,4.357500374317169189e-01,5.272696018218994141e-01
5.738499760627746582e-01,4.599999189376831055e-01,5.271250009536743164e-01,4.492584764957427979e-01,4.682754576206207275e-01,4.704994559288024902e-01,4.678480923175811768e-01,5.123871564865112305e-01
5.629860162734985352e-01,4.406632781028747559e-01,5.302680730819702148e-01,4.421122670173645020e-01,4.937651753425598145e-01,4.920444488525390625e-01,4.836601316928863525e-01,4.978812634944915771e-01
5.507805347442626953e-01,4.234257042407989502e-01,5.310664772987365723e-01,4.382649362087249756e-01,5.123670697212219238e-01,5.080554485321044922e-01,4.936484694480895996e-01,4.855254590511322021e-01
5.405345559120178223e-01,4.101743698120117188e-01,5.317772626876831055e-01,4.356879293918609619e-01,5.272513628005981445e-01,5.208297371864318848e-01,5.016010999679565430e-01,4.755489826202392578e-01
5.321354269981384277e-01,3.999392688274383545e-01,5.324143767356872559e-01,4.340221285820007324e-01,5.391265153884887695e-01,5.308417081832885742e-01,5.079621672630310059e-01,4.676184356212615967e-01
5.253053307533264160e-01,3.919786214828491211e-01,5.329895019531250000e-01,4.330192804336547852e-01,5.486421585083007812e-01,5.386251807212829590e-01,5.131096243858337402e-01,4.613304734230041504e-01
5.197467803955078125e-01,3.857392370700836182e-01,5.335071086883544922e-01,4.324992299079895020e-01,5.563293695449829102e-01,5.446637868881225586e-01,5.173377990722656250e-01,4.563234746456146240e-01
5.149758458137512207e-01,3.835884928703308105e-01,5.337615013122558594e-01,4.319517314434051514e-01,5.597338676452636719e-01,5.498561859130859375e-01,5.183701515197753906e-01,4.522631764411926270e-01
5.109859108924865723e-01,3.825656175613403320e-01,5.339463353157043457e-01,4.316368401050567627e-01,5.619118809700012207e-01,5.540418624877929688e-01,5.187488794326782227e-01,4.489634037017822266e-01
5.083618760108947754e-01,3.823600113391876221e-01,5.345450043678283691e-01,4.320068061351776123e-01,5.627629756927490234e-01,5.562617778778076172e-01,5.178467631340026855e-01,4.475848376750946045e-01
5.077725648880004883e-01,3.825320601463317871e-01,5.343712568283081055e-01,4.319644570350646973e-01,5.626774430274963379e-01,5.569417476654052734e-01,5.173442959785461426e-01,4.477236568927764893e-01
5.077165365219116211e-01,3.828780949115753174e-01,5.339859127998352051e-01,4.318901598453521729e-01,5.623559951782226562e-01,5.571427345275878906e-01,5.170482397079467773e-01,4.482054710388183594e-01
5.076618194580078125e-01,3.833331465721130371e-01,5.336287021636962891e-01,4.319393634796142578e-01,5.620097517967224121e-01,5.572215318679809570e-01,5.167886614799499512e-01,4.486749768257141113e-01
5.076072216033935547e-01,3.838702738285064697e-01,5.332858562469482422e-01,4.320746362209320068e-01,5.616412758827209473e-01,5.572170019149780273e-01,5.165507197380065918e-01,4.491428732872009277e-01
5.075516700744628906e-01,3.844675421714782715e-01,5.329449176788330078e-01,4.322644472122192383e-01,5.612521767616271973e-01,5.571621656417846680e-01,5.163210630416870117e-01,4.496189057826995850e-01
5.074939131736755371e-01,3.851070404052734375e-01,5.325937271118164062e-01,4.324810206890106201e-01,5.608427524566650391e-01,5.570865869522094727e-01,5.160871744155883789e-01,4.501133561134338379e-01
5.074326395988464355e-01,3.857742846012115479e-01,5.322192907333374023e-01,4.326987564563751221e-01,5.604115128517150879e-01,5.570179820060729980e-01,5.158361792564392090e-01,4.506380856037139893e-01
5.073661208152770996e-01,3.864584863185882568e-01,5.318062901496887207e-01,4.328932166099548340e-01,5.599545836448669434e-01,5.569838881492614746e-01,5.155535340309143066e-01,4.512080848217010498e-01
5.072920918464660645e-01,3.871539831161499023e-01,5.313353538513183594e-01,4.330403506755828857e-01,5.594640970230102539e-01,5.570128560066223145e-01,5.152219533920288086e-01,4.518434703350067139e-01
5.071711540222167969e-01,3.879054188728332520e-01,5.307778716087341309e-01,4.330754876136779785e-01,5.589370131492614746e-01,5.571459531784057617e-01,5.147773623466491699e-01,4.525431692600250244e-01
5.065159797668457031e-01,3.892968297004699707e-01,5.300581455230712891e-01,4.324268996715545654e-01,5.584959983825683594e-01,5.575587749481201172e-01,5.136311054229736328e-01,4.529499113559722900e-01
5.055823922157287598e-01,3.910563588142395020e-01,5.291457772254943848e-01,4.313758909702301025e-01,5.580215454101562500e-01,5.582085251808166504e-01,5.120469927787780762e-01,4.533446729183197021e-01
5.045142173767089844e-01,3.930752277374267578e-01,5.279759168624877930e-01,4.300871789455413818e-01,5.574006438255310059e-01,5.590869188308715820e-01,5.101454854011535645e-01,4.539532661437988281e-01
5.032196044921875000e-01,3.955752849578857422e-01,5.264232158660888672e-01,4.284759461879730225e-01,5.565476417541503906e-01,5.602577328681945801e-01,5.077520608901977539e-01,4.548678398132324219e-01
5.015494227409362793e-01,3.989302515983581543e-01,5.242897272109985352e-01,4.264188110828399658e-01,5.553219318389892578e-01,5.618093609809875488e-01,5.045887231826782227e-01,4.562329947948455811e-01
4.992621243000030518e-01,4.037478268146514893e-01,5.212574005126953125e-01,4.237166047096252441e-01,5.534984469413757324e-01,5.638831853866577148e-01,5.002068281173706055e-01,4.582792222499847412e-01
4.958299100399017334e-01,4.087952673435211182e-01,5.186846256256103516e-01,4.174756407737731934e-01,5.482198596000671387e-01,5.664080381393432617e-01,4.914030730724334717e-01,4.610391855239868164e-01
4.904704988002777100e-01,4.119091331958770752e-01,5.187272429466247559e-01,4.031651914119720459e-01,5.349880456924438477e-01,5.693557858467102051e-01,4.731975793838500977e-01,4.645668864250183105e-01
4.826104342937469482e-01,4.152127504348754883e-01,5.195766687393188477e-01,3.810490667819976807e-01,5.139253735542297363e-01,5.737227201461791992e-01,4.452050924301147461e-01,4.699360132217407227e-01
4.778402149677276611e-01,4.112873971462249756e-01,5.213860869407653809e-01,3.436432480812072754e-01,5.000154972076416016e-01,5.658849477767944336e-01,4.182260632514953613e-01,4.711695313453674316e-01
5.959409713745117188e+00
5.292099952697753906e+00
5.217037677764892578e+00
6.256403446197509766e+00
3.850554227828979492e+00
3.642565965652465820e+00
4.136545181274414062e+00
6.597957611083984375e+00
5.702266693115234375e+00
5.998521327972412109e+00
5.669860839843750000e-01,5.436418056488037109e-01,5.121253728866577148e-01,5.148141384124755859e-01,3.768391609191894531e-01,3.876059949398040771e-01,4.058395922183990479e-01,5.418584942817687988e-01
5.840424895286560059e-01,5.211284160614013672e-01,5.112559199333190918e-01,4.889775216579437256e-01,3.997602462768554688e-01,4.073541164398193359e-01,4.244205653667449951e-01,5.513261556625366211e-01
5.884500741958618164e-01,5.080311298370361328e-01,5.188339948654174805e-01,4.702335000038146973e-01,4.325876533985137939e-01,4.374776780605316162e-01,4.505157172679901123e-01,5.439366698265075684e-01
5.778930783271789551e-01,4.881558120250701904e-01,5.197638869285583496e-01,4.607210457324981689e-01,4.566535949707031250e-01,4.611040651798248291e-01,4.645155370235443115e-01,5.317862629890441895e-01
5.641681551933288574e-01,4.695203304290771484e-01,5.189468264579772949e-01,4.550110697746276855e-01,4.759660661220550537e-01,4.807658195495605469e-01,4.740186631679534912e-01,5.195938348770141602e-01
5.517013072967529297e-01,4.546939134597778320e-01,5.183234810829162598e-01,4.509882032871246338e-01,4.923110008239746094e-01,4.974817037582397461e-01,4.820544421672821045e-01,5.088996291160583496e-01
5.409942865371704102e-01,4.430405497550964355e-01,5.178438425064086914e-01,4.482185840606689453e-01,5.057842135429382324e-01,5.111466646194458008e-01,4.887275695800781250e-01,4.999765157699584961e-01
5.320401191711425781e-01,4.339261353015899658e-01,5.174921751022338867e-01,4.463942050933837891e-01,5.167713761329650879e-01,5.220728516578674316e-01,4.942508935928344727e-01,4.926877617835998535e-01
5.246319770812988281e-01,4.268035292625427246e-01,5.172480940818786621e-01,4.452804327011108398e-01,5.257140398025512695e-01,5.307114720344543457e-01,4.988431334495544434e-01,4.867769777774810791e-01
5.185093879699707031e-01,4.212316572666168213e-01,5.170844793319702148e-01,4.446959793567657471e-01,5.330168604850769043e-01,5.375156998634338379e-01,5.026951432228088379e-01,4.819810390472412109e-01
5.133907794952392578e-01,4.172917008399963379e-01,5.169440507888793945e-01,4.444433748722076416e-01,5.385860204696655273e-01,5.429572463035583496e-01,5.055887699127197266e-01,4.780613780021667480e-01
5.089173316955566406e-01,4.166519641876220703e-01,5.166693925857543945e-01,4.441512823104858398e-01,5.407252907752990723e-01,5.476968884468078613e-01,5.059452652931213379e-01,4.747927486896514893e-01
5.055677890777587891e-01,4.166512191295623779e-01,5.167119503021240234e-01,4.443992376327514648e-01,5.418748855590820312e-01,5.508201718330383301e-01,5.054916143417358398e-01,4.729159176349639893e-01
5.045828223228454590e-01,4.172757565975189209e-01,5.163740515708923340e-01,4.445724785327911377e-01,5.415962934494018555e-01,5.517453551292419434e-01,5.046634674072265625e-01,4.732568264007568359e-01
5.044791102409362793e-01,4.180755913257598877e-01,5.156907439231872559e-01,4.445892572402954102e-01,5.409653186798095703e-01,5.519703030586242676e-01,5.041638016700744629e-01,4.741435348987579346e-01
5.043799877166748047e-01,4.189714193344116211e-01,5.150565505027770996e-01,4.447364509105682373e-01,5.403251647949218750e-01,5.520595312118530273e-01,5.037181973457336426e-01,4.749923050403594971e-01
5.042834281921386719e-01,4.199398756027221680e-01,5.144523978233337402e-01,4.449748992919921875e-01,5.396744608879089355e-01,5.520554184913635254e-01,5.033072233200073242e-01,4.758201837539672852e-01
5.041877627372741699e-01,4.209620356559753418e-01,5.138620138168334961e-01,4.452725946903228760e-01,5.390117168426513672e-01,5.519927740097045898e-01,5.029145479202270508e-01,4.766418635845184326e-01
5.040912032127380371e-01,4.220225811004638672e-01,5.132709741592407227e-01,4.456020295619964600e-01,5.383352041244506836e-01,5.519015789031982422e-01,5.025257468223571777e-01,4.774706363677978516e-01
5.039923191070556641e-01,4.231095910072326660e-01,5.126652121543884277e-01,4.459391534328460693e-01,5.376418828964233398e-01,5.518086552619934082e-01,5.021272897720336914e-01,4.783200025558471680e-01
5.038892030715942383e-01,4.242146015167236328e-01,5.120297074317932129e-01,4.462620019912719727e-01,5.369272232055664062e-01,5.517390966415405273e-01,5.017049908638000488e-01,4.792052209377288818e-01
5.037797093391418457e-01,4.253337681293487549e-01,5.113468766212463379e-01,4.465498626232147217e-01,5.361837148666381836e-01,5.517178773880004883e-01,5.012432336807250977e-01,4.801447391510009766e-01
5.036609172821044922e-01,4.264695346355438232e-01,5.105946660041809082e-01,4.467832148075103760e-01,5.353992581367492676e-01,5.517705678939819336e-01,5.007229447364807129e-01,4.811636507511138916e-01
5.035287737846374512e-01,4.276346564292907715e-01,5.097432136535644531e-01,4.469437301158905029e-01,5.345541834831237793e-01,5.519241094589233398e-01,5.001198649406433105e-01,4.822967052459716797e-01
5.033771991729736328e-01,4.288584291934967041e-01,5.087506771087646484e-01,4.470150768756866455e-01,5.336168408393859863e-01,5.522078871726989746e-01,4.994009733200073242e-01,4.835950434207916260e-01
5.031971931457519531e-01,4.301967620849609375e-01,5.075550675392150879e-01,4.469842910766601562e-01,5.325360298156738281e-01,5.526555180549621582e-01,4.985190629959106445e-01,4.851363897323608398e-01
5.029746294021606445e-01,4.317491650581359863e-01,5.060617923736572266e-01,4.468430578708648682e-01,5.312284231185913086e-01,5.533074736595153809e-01,4.974034726619720459e-01,4.870416224002838135e-01
5.026870369911193848e-01,4.336821138858795166e-01,5.041211247444152832e-01,4.465859532356262207e-01,5.295590758323669434e-01,5.542210936546325684e-01,4.959437549114227295e-01,4.895035624504089355e-01
5.022980570793151855e-01,4.362573325634002686e-01,5.014908313751220703e-01,4.461970329284667969e-01,5.273125171661376953e-01,5.554954409599304199e-01,4.939599633216857910e-01,4.928331077098846436e-01
5.018534660339355469e-01,4.395318627357482910e-01,4.985300600528717041e-01,4.460750818252563477e-01,5.246511101722717285e-01,5.566432476043701172e-01,4.917706549167633057e-01,4.966433346271514893e-01
5.018219947814941406e-01,4.422307610511779785e-01,4.986718595027923584e-01,4.485057592391967773e-01,5.237706303596496582e-01,5.543940663337707520e-01,4.922087192535400391e-01,4.969353079795837402e-01
